player_qid,player_name,team_qid,team_name,start_date,start_year,era
Q715650,"Johan Audel",Q192071,"FC Nantes",2014-01-01,2014,2011-2015
Q5932872,"Johan Mojica",Q10300,"Rayo Vallecano",2014-01-01,2014,2011-2015
Q5932872,"Johan Mojica",Q10319,"Real Valladolid",2014-01-01,2014,2011-2015
Q18222368,"Johanna Kaiser",Q15849946,"TSG 1899 Hoffenheim",2014-01-01,2014,2011-2015
Q1618036,"Johannes Rahn",Q310608,"SC Fortuna Köln",2014-01-01,2014,2011-2015
Q1152094,"Johannes Wurtz",Q153539,"SpVgg Greuther Fürth",2014-01-01,2014,2011-2015
Q469582,"Johannes van den Bergh",Q920263,"Hertha BSC II",2014-01-01,2014,2011-2015
Q10446956,"John Akinde",Q9408,"Barnet F.C.",2014-01-01,2014,2011-2015
Q150332,"John Egan",Q48943,"Gillingham F.C.",2014-01-01,2014,2011-2015
Q6248428,"John Melligan",Q16957957,"Hinckley A.F.C.",2014-01-01,2014,2011-2015
Q1426211,"John Mosquera",Q332636,"Envigado Fútbol Club",2014-01-01,2014,2011-2015
Q6249659,"John Mousinho",Q48929,"Burton Albion F.C.",2014-01-01,2014,2011-2015
Q553696,"John Rooney",Q2041933,"Chester F.C.",2014-01-01,2014,2011-2015
Q16860684,"John Swift",Q9616,"Chelsea F.C.",2014-01-01,2014,2011-2015
Q20895474,"Jonas Föhrenbach",Q106394,"SC Freiburg",2014-01-01,2014,2011-2015
Q2703706,"Jonas Sakuwaha",Q136056,"ZESCO United F.C.",2014-01-01,2014,2011-2015
Q2899241,"Jonathan Assous",Q2704453,"Shimshon Tel Aviv F.C.",2014-01-01,2014,2011-2015
Q39746,"Jonathan Ayité",Q1636019,Alanyaspor,2014-01-01,2014,2011-2015
Q3501096,"Jonathan Fabbro",Q914086,"Cerro Porteño",2014-01-01,2014,2011-2015
Q1384627,"Jonathan Lacourt",Q730809,"Nîmes Olympique",2014-01-01,2014,2011-2015
Q22006949,"Jonathan Mitchell",Q19470,"Derby County F.C.",2014-01-01,2014,2011-2015
Q3429819,"Jonathan Obika",Q19634,"Swindon Town F.C.",2014-01-01,2014,2011-2015
Q2700025,"Jonathan Quartey",Q1961592,"New Radiant S.C.",2014-01-01,2014,2011-2015
Q318795,"Jonathan Santana",Q914086,"Cerro Porteño",2014-01-01,2014,2011-2015
Q731346,"Jonathan Zydko",Q433541,"Jeunesse Esch",2014-01-01,2014,2011-2015
Q17492,"Jonathan dos Santos",Q12297,"Villarreal CF",2014-01-01,2014,2011-2015
Q16146407,"Jordan Allan",Q19500,"Wolverhampton Wanderers F.C.",2014-01-01,2014,2011-2015
Q21716254,"Jordan Evans",Q18708,"Fulham F.C.",2014-01-01,2014,2011-2015
Q16234642,"Jordan Hugill",Q19612,"Preston North End F.C.",2014-01-01,2014,2011-2015
Q6276957,"Jordan Rose",Q6417617,"Whitehawk F.C.",2014-01-01,2014,2011-2015
Q18121587,"Jordan Rossiter",Q1130849,"Liverpool F.C.",2014-01-01,2014,2011-2015
Q3187831,"Jordi Masip",Q604581,"Club Sporting Cristal",2014-01-01,2014,2011-2015
Q371588,"Jorge Andrés Martínez",Q217644,"Juventud de Las Piedras",2014-01-01,2014,2011-2015
Q1703860,"Jorge Larena",Q291447,"AEK Larnaca F.C.",2014-01-01,2014,2011-2015
Q6278268,"Jorge Luque",Q611653,"FC Cartagena",2014-01-01,2014,2011-2015
Q2706415,"Jorge Pulido",Q576285,"Albacete Balompié",2014-01-01,2014,2011-2015
Q5936114,"Jorge Sáez Carrillo",Q852079,"Burgos CF",2014-01-01,2014,2011-2015
Q6285509,"Joseph Mendes",Q328658,"Le Havre AC",2014-01-01,2014,2011-2015
Q3185369,"Joseph Mills",Q19601,"Oldham Athletic A.F.C.",2014-01-01,2014,2011-2015
Q16070331,"Joseph Minala",Q2609,"SS Lazio",2014-01-01,2014,2011-2015
Q20127968,"Josh O'Hanlon",Q19568,"AFC Bournemouth",2014-01-01,2014,2011-2015
Q21622328,"Josh Pask",Q18747,"West Ham United F.C.",2014-01-01,2014,2011-2015
Q1708721,"Josip Landeka",Q692755,"SG Sonnenhof Großaspach",2014-01-01,2014,2011-2015
Q3186079,"Joslain Mayebi",Q18518,"Kidderminster Harriers F.C.",2014-01-01,2014,2011-2015
Q6291286,"José Aicart",Q856179,"CD Toledo",2014-01-01,2014,2011-2015
Q10545292,"José Antonio Ríos Reina",Q2504228,"CF Badalona Futur",2014-01-01,2014,2011-2015
Q1708976,"José Antonio Solano Moreno",Q689889,"SV Horn",2014-01-01,2014,2011-2015
Q3082783,"José Canas Ruiz-Herrera",Q8780,"RCD Espanyol de Barcelona",2014-01-01,2014,2011-2015
Q16223139,"José Jara González",Q7170100,"Persepam Madura United",2014-01-01,2014,2011-2015
Q1378341,"José Jesús Perera",Q5726133,"Mérida AD",2014-01-01,2014,2011-2015
Q17068853,"José León Bernal",Q12217,"Real Madrid Castilla",2014-01-01,2014,2011-2015
Q22007369,"José Luis García Vayá",Q32538,"Atlético Levante UD",2014-01-01,2014,2011-2015
Q5941397,"José Luis Gómez Pérez",Q843396,"Racing Club de Ferrol",2014-01-01,2014,2011-2015
Q2882091,"José Luis Palomino",Q221525,"FC Metz",2014-01-01,2014,2011-2015
Q623113,"José Manuel Flores",Q1056948,"Al-Duhail SC",2014-01-01,2014,2011-2015
Q18637455,"José Manuel Hermosa Melis",Q2298585,"UD Marbella",2014-01-01,2014,2011-2015
Q5946534,"José Ángel Alonso",Q10512,"Elche CF",2014-01-01,2014,2011-2015
Q2736857,"Josée Nahi",Q63384,"Zvezda 2005 Perm",2014-01-01,2014,2011-2015
Q2094423,"Joyce Mijnheer",Q2091765,"PEC Zwolle Vrouwen",2014-01-01,2014,2011-2015
Q17996881,"Jozabed Sánchez Ruiz",Q10300,"Rayo Vallecano",2014-01-01,2014,2011-2015
Q3819929,"João Moreira",Q630544,"Auckland City FC",2014-01-01,2014,2011-2015
Q2626107,"João Pedro Galvao",Q5190305,"Cruz Azul Mexicana",2014-01-01,2014,2011-2015
Q6299113,"Juan Calahorro",Q328655,"Śląsk Wrocław",2014-01-01,2014,2011-2015
Q2044921,"Juan Carlos Ceballos",Q611653,"FC Cartagena",2014-01-01,2014,2011-2015
Q18719371,"Juan Delgado Sirvent",Q32538,"Atlético Levante UD",2014-01-01,2014,2011-2015
Q3780257,"Juan José Expósito Ruiz",Q2504228,"CF Badalona Futur",2014-01-01,2014,2011-2015
Q2196257,"Juan Manuel Barrero Barrero",Q994224,"Extremadura UD",2014-01-01,2014,2011-2015
Q16979984,"Juan Manuel García García",Q8723,"Real Betis Balompié",2014-01-01,2014,2011-2015
Q719608,"Juan Manuel Ortiz",Q291447,"AEK Larnaca F.C.",2014-01-01,2014,2011-2015
Q18719899,"Juan Manuel Ramos",Q2018,"Catania FC",2014-01-01,2014,2011-2015
Q18637771,"Juan Muñoz Muñoz",Q10329,"Sevilla FC",2014-01-01,2014,2011-2015
Q1710627,"Juan Ramón Ruano",Q994224,"Extremadura UD",2014-01-01,2014,2011-2015
Q2192903,Juande,Q8615,"Spezia Calcio",2014-01-01,2014,2011-2015
Q3474836,"Judith Frijlink",Q290489,"ADO Den Haag Vrouwen",2014-01-01,2014,2011-2015
Q3818140,Juli,Q223620,"Deportivo Alavés",2014-01-01,2014,2011-2015
Q21872481,"Julia De Angelis",Q2936203,"Canberra United FC",2014-01-01,2014,2011-2015
Q14867072,"Julia Debitzki",Q15478049,"MSV Duisburg",2014-01-01,2014,2011-2015
Q15821996,"Julia Rößner",Q34586,"FF USV Jena",2014-01-01,2014,2011-2015
Q15821997,"Julia Schneider",Q2205558,"SC Sand",2014-01-01,2014,2011-2015
Q6307291,"Julian Joachim",Q5330596,"Shepshed Dynamo F.C.",2014-01-01,2014,2011-2015
Q6307297,"Julian Kelly",Q18292,"Grantham Town F.C.",2014-01-01,2014,2011-2015
Q20752649,"Julian von Haacke",Q51976,"SV Werder Bremen",2014-01-01,2014,2011-2015
Q3811101,"Juliano Vicentini",Q953046,"Minnesota United FC",2014-01-01,2014,2011-2015
Q20908746,"Julie Tavlo Petersson",Q2748082,"Brøndby IF",2014-01-01,2014,2011-2015
Q6307969,"Julie-Ann Russell",Q23013932,"UCD Waves",2014-01-01,2014,2011-2015
Q2384325,"Julien Cardy",Q459148,"En Avant de Guingamp",2014-01-01,2014,2011-2015
Q6309085,"Julio Alberto Rico Pardillo",Q1067737,"UD Logroñés",2014-01-01,2014,2011-2015
Q18150905,"Julius Düker",Q154053,"Eintracht Braunschweig",2014-01-01,2014,2011-2015
Q18150905,"Julius Düker",Q16559523,"Eintracht Braunschweig II",2014-01-01,2014,2011-2015
Q252818,"Junior Mendes",Q955789,"Clydebank F.C.",2014-01-01,2014,2011-2015
Q6313380,"Junior Morias",Q4094837,"Boreham Wood F.C.",2014-01-01,2014,2011-2015
Q19973690,"Junior Sambia",Q626917,"Chamois Niortais F.C.",2014-01-01,2014,2011-2015
Q946401,"Jurgen Cavens",Q2268833,"K Beerschot VA",2014-01-01,2014,2011-2015
Q6317563,"Justin Eilers",Q141931,"Dynamo Dresden",2014-01-01,2014,2011-2015
Q319180,"Jérémie Aliadière",Q958008,"Umm Salal SC",2014-01-01,2014,2011-2015
Q6320095,"Jérémie Bela",Q503317,"Dijon FCO",2014-01-01,2014,2011-2015
Q60530,"Jérémie Bréchet",Q627334,"Gazélec Ajaccio",2014-01-01,2014,2011-2015
Q17538850,"Jérémie Porsan-Clemente",Q132885,"Olympique de Marseille",2014-01-01,2014,2011-2015
Q2552765,"Jérémy Taravel",Q172803,"GNK Dinamo Zagreb",2014-01-01,2014,2011-2015
Q23887827,"Jérémy Vachoux",Q191843,"R.C. Lens",2014-01-01,2014,2011-2015
Q6320230,"Jérôme Phojo",Q222837,"AC Arles",2014-01-01,2014,2011-2015
Q3191067,"Jérôme Sonnerat",Q670795,"CA Bastia",2014-01-01,2014,2011-2015
Q1715156,"Jônatas Domingos",Q2656570,"Boavista Sport Club",2014-01-01,2014,2011-2015
Q1715663,"Jörn Wemmer",Q2253369,"SV Schwarz-Rot Neustadt",2014-01-01,2014,2011-2015
Q1365677,"Júlio César Jacobi",Q80987,"Fluminense F.C.",2014-01-01,2014,2011-2015
Q1717502,"Jürgen Mössmer",Q15786,"1. FC Nürnberg",2014-01-01,2014,2011-2015
Q471791,"Jürgen Säumel",Q261813,"FC Wacker Innsbruck",2014-01-01,2014,2011-2015
Q834605,"Kai Hesse",Q137499,"FC 08 Homburg",2014-01-01,2014,2011-2015
Q44694,"Kamel Chafni",Q1139095,"Wydad Athletic Club",2014-01-01,2014,2011-2015
Q3192375,"Kamel Larbi",Q574298,"Mouloudia Club of Oran",2014-01-01,2014,2011-2015
Q10864,"Karen Bardsley",Q3844288,"Manchester City W.F.C.",2014-01-01,2014,2011-2015
Q22277632,"Karen Duggan",Q23013932,"UCD Waves",2014-01-01,2014,2011-2015
Q113246,"Karim El Ahmadi",Q134241,"Feyenoord Rotterdam",2014-01-01,2014,2011-2015
Q2821352,"Karim Yoda",Q8806,"Getafe CF",2014-01-01,2014,2011-2015
Q6370922,"Karin Sendel",Q18712949,"F.C. Ramat HaSharon",2014-01-01,2014,2011-2015
Q18002292,"Karl Toko Ekambi",Q19512,"FC Sochaux-Montbéliard",2014-01-01,2014,2011-2015
Q6372489,"Karleigh Osborne",Q19456,"Bristol City F.C.",2014-01-01,2014,2011-2015
Q20641096,"Karolína Křivská",Q2819078,"AC Sparta Prague (women)",2014-01-01,2014,2011-2015
Q18387214,"Kasim Nuhu",Q856119,"CD Leganés",2014-01-01,2014,2011-2015
Q348764,"Kassim Abdallah",Q333838,"Evian Thonon Gaillard F.C.",2014-01-01,2014,2011-2015
Q1473261,"Katalin Üveges",Q124007617,"SK Sturm Graz",2014-01-01,2014,2011-2015
Q6375158,"Katarina Kolar",Q537325,"BV Cloppenburg",2014-01-01,2014,2011-2015
Q6375158,"Katarina Kolar",Q797165,"BV Cloppenburg",2014-01-01,2014,2011-2015
Q16022231,"Katarzyna Jankowska",Q882317,"Blau-Weiß Hohen Neuendorf",2014-01-01,2014,2011-2015
Q18387264,"Kathlene Fernström",Q1337348,"BK Häcken FF",2014-01-01,2014,2011-2015
Q6377388,"Katie Anderton",Q2905545,"Blackburn Rovers W.F.C.",2014-01-01,2014,2011-2015
Q10918,"Katie Chapman",Q2422811,"Chelsea F.C. Women",2014-01-01,2014,2011-2015
Q214877,"Katlego Mphela",Q247731,"Kaizer Chiefs F.C.",2014-01-01,2014,2011-2015
Q972354,"Katrin Hartmannsegger",Q1388137,"FFC Wacker München",2014-01-01,2014,2011-2015
Q16226868,"Kealia Watt",Q15303416,"Houston Dash",2014-01-01,2014,2011-2015
Q715589,"Kelvin Etuhu",Q19573,"Bury F.C.",2014-01-01,2014,2011-2015
Q2300083,"Kemal Bourhani",Q265105,"Entente SSG",2014-01-01,2014,2011-2015
Q6388903,"Kendall Fletcher",Q1357111,"Seattle Reign FC",2014-01-01,2014,2011-2015
Q6388903,"Kendall Fletcher",Q2936203,"Canberra United FC",2014-01-01,2014,2011-2015
Q14514939,"Kenneth Kronholm",Q157828,"Holstein Kiel",2014-01-01,2014,2011-2015
Q41895,"Kenny Miller",Q19597,"Rangers F.C.",2014-01-01,2014,2011-2015
Q15478102,"Kenny Prince Redondo",Q7572137,"SpVgg Unterhaching II",2014-01-01,2014,2011-2015
Q14495103,"Kenny Tete",Q81888,"AFC Ajax",2014-01-01,2014,2011-2015
Q19661671,"Keunna Dill",Q5307338,"Drexel Dragons",2014-01-01,2014,2011-2015
Q2463600,"Kevin García Martínez",Q1460053,"Panetolikos F.C.",2014-01-01,2014,2011-2015
Q623848,"Kevin Hatchi",Q784311,"R. White Star Bruxelles",2014-01-01,2014,2011-2015
Q508991,"Kevin Kraus",Q162251,"1. FC Heidenheim 1846",2014-01-01,2014,2011-2015
Q18589006,"Kevin Lasagna",Q610621,"Carpi FC 1909",2014-01-01,2014,2011-2015
Q832156,"Kevin Maek",Q692691,"SV Elversberg",2014-01-01,2014,2011-2015
Q447987,"Kevin O'Connor",Q1478917,"Longford Town F.C.",2014-01-01,2014,2011-2015
Q1740246,"Kevin Scheidhauer",Q154293,"MSV Duisburg",2014-01-01,2014,2011-2015
Q49805,"Kevin Schlitte",Q639419,"VfB Germania Halberstadt",2014-01-01,2014,2011-2015
Q16509360,"Kevin Schulze",Q319900,"FSV Wacker 90 Nordhausen",2014-01-01,2014,2011-2015
Q10557710,"Kevin Stewart",Q1130849,"Liverpool F.C.",2014-01-01,2014,2011-2015
Q6398593,"Kezie Ibe",Q4497224,"Hendon F.C.",2014-01-01,2014,2011-2015
Q17516702,"Khaled Narey",Q865720,"Borussia Dortmund II",2014-01-01,2014,2011-2015
Q3854071,"Khalid Al-Rashidi",Q126301,"Al-Salmiya SC",2014-01-01,2014,2011-2015
Q1395963,"Kiatprawut Saiwaeo",Q2793662,"Chiangrai United F.C.",2014-01-01,2014,2011-2015
Q18627270,"Kieran Dowell",Q5794,"Everton F.C.",2014-01-01,2014,2011-2015
Q6405416,"Kieran McAnespie",Q6406554,"Kilbirnie Ladeside F.C.",2014-01-01,2014,2011-2015
Q23586244,"Kieran O'Hara",Q18656,"Manchester United F.C.",2014-01-01,2014,2011-2015
Q309728,"Kieran Richardson",Q18711,"Aston Villa F.C.",2014-01-01,2014,2011-2015
Q461488,"Kim Little",Q1357111,"Seattle Reign FC",2014-01-01,2014,2011-2015
Q16929680,"Kim Shin",Q483152,"Jeonbuk Hyundai Motors FC",2014-01-01,2014,2011-2015
Q97766767,"Kim Yun-ji",Q7650613,"Suwon FCW",2014-01-01,2014,2011-2015
Q15877440,"Kimberly Heijne",Q1387774,"FC Twente",2014-01-01,2014,2011-2015
Q16210104,"Klára Cahynová",Q23888708,"Northwestern Ohio Racers",2014-01-01,2014,2011-2015
Q6432712,"Kortney Hause",Q19500,"Wolverhampton Wanderers F.C.",2014-01-01,2014,2011-2015
Q284977,"Kosi Saka",Q764358,"Sportfreunde Baumberg",2014-01-01,2014,2011-2015
Q1789289,"Kristin Demann",Q15849946,"TSG 1899 Hoffenheim",2014-01-01,2014,2011-2015
Q1789289,"Kristin Demann",Q22707,"TSG 1899 Hoffenheim",2014-01-01,2014,2011-2015
Q7111536,"Kristina Erman",Q3594397,"ŽNK Pomurje",2014-01-01,2014,2011-2015
Q18001853,"Kristina Schuster",Q540384,"FC Bayern Munich Women",2014-01-01,2014,2011-2015
Q1642994,"Kristine Minde",Q1826908,"Linköpings FC",2014-01-01,2014,2011-2015
Q14182684,"Krisztián Adorján",Q8416,"Novara Calcio",2014-01-01,2014,2011-2015
Q6443864,"Kumi Yokoyama",Q1591835,"AC Nagano Parceiro Ladies",2014-01-01,2014,2011-2015
Q1370451,"Kyel Reid",Q19612,"Preston North End F.C.",2014-01-01,2014,2011-2015
Q1369793,"Kyle Lafferty",Q18721,"Norwich City F.C.",2014-01-01,2014,2011-2015
Q6453707,"Kévin Barré",Q16682015,"USSA Vertou",2014-01-01,2014,2011-2015
Q568977,"Kévin Monnet-Paquet",Q19521,"AS Saint-Étienne",2014-01-01,2014,2011-2015
Q31763,"Kévin Olimpa",Q24474,"Platanias Chania F.C.",2014-01-01,2014,2011-2015
Q3201166,"Kévin Rimane",Q726592,"French Guiana football team",2014-01-01,2014,2011-2015
Q18205224,"Kübra Berber",Q6056366,"1207 Antalya Women Football",2014-01-01,2014,2011-2015
Q17403317,"Lako Phuti Bhutia",Q18391998,"New Radiant W.S.C.",2014-01-01,2014,2011-2015
Q197769,"Lam Zhi Gin",Q153539,"SpVgg Greuther Fürth",2014-01-01,2014,2011-2015
Q197769,"Lam Zhi Gin",Q7572134,"SpVgg Greuther Fürth II",2014-01-01,2014,2011-2015
Q1316899,"Lara Barbieri",Q17639118,"Unione Sportiva Dilettantistica San Zaccaria",2014-01-01,2014,2011-2015
Q674513,"Larnell Cole",Q18708,"Fulham F.C.",2014-01-01,2014,2011-2015
Q10558287,"Larry Azouni",Q730809,"Nîmes Olympique",2014-01-01,2014,2011-2015
Q10558287,"Larry Azouni",Q3590478,"Tunisia Olympic football team",2014-01-01,2014,2011-2015
Q15825372,"Laura Luis",Q15478049,"MSV Duisburg",2014-01-01,2014,2011-2015
Q22957757,"Laura May Walkley",Q7300505,"Reading F.C. Women",2014-01-01,2014,2011-2015
Q1690853,"Laura Stiben",Q162449,"1. FFC Frankfurt",2014-01-01,2014,2011-2015
Q6500930,"Laurence Wilson",Q48944,"Morecambe F.C.",2014-01-01,2014,2011-2015
Q933284,"Lauri Dalla Valle",Q19587,"Crewe Alexandra F.C.",2014-01-01,2014,2011-2015
Q2595427,"Lawrence Vigouroux",Q1130849,"Liverpool F.C.",2014-01-01,2014,2011-2015
Q3219994,"Lazar Popović",Q296050,"A.O. Kavalas (association football)",2014-01-01,2014,2011-2015
Q18129271,"Leah Williamson",Q1775265,"Arsenal W.F.C.",2014-01-01,2014,2011-2015
Q372534,"Leandro Grimi",Q276533,"Racing Club",2014-01-01,2014,2011-2015
Q3829244,"Leandro Guerreiro",Q338285,"América Futebol Clube",2014-01-01,2014,2011-2015
Q3829258,"Leandro Vitiello",Q652516,"Benevento Calcio",2014-01-01,2014,2011-2015
Q18062395,"Leart Paqarada",Q639525,"SV Sandhausen",2014-01-01,2014,2011-2015
Q6514183,"Lee Jones",Q48944,"Morecambe F.C.",2014-01-01,2014,2011-2015
Q6514704,"Lee Peacock",Q2303493,"Eastleigh F.C.",2014-01-01,2014,2011-2015
Q723750,"Leigh Griffiths",Q19593,"Celtic F.C.",2014-01-01,2014,2011-2015
Q16299361,"Leigh Jakes",Q6305143,NiceFutis,2014-01-01,2014,2011-2015
Q468590,"Leni Larsen Kaurin",Q635092,"IF Fløya",2014-01-01,2014,2011-2015
Q21405567,"Leon Guwara",Q4107588,"SV Werder Bremen II",2014-01-01,2014,2011-2015
Q1673865,"Leonarda Balog",Q140497,"Zagłębie Lubin",2014-01-01,2014,2011-2015
Q6526025,"Leonardo Mancuso",Q6673,"Associazione Sportiva Cittadella",2014-01-01,2014,2011-2015
Q2291169,"Leonardo Migliónico",Q2134801,"Club Atlético 3 de Febrero",2014-01-01,2014,2011-2015
Q18045041,"Leonardo Morosini",Q6651,"Brescia Calcio",2014-01-01,2014,2011-2015
Q6526060,"Leonardo Perez",Q6630,"Ascoli Calcio 1898 FC",2014-01-01,2014,2011-2015
Q3830453,"Leonardo Sigali",Q172803,"GNK Dinamo Zagreb",2014-01-01,2014,2011-2015
Q2665671,"Leonardo de Matos Cruz",Q175687,"FC Dnipro",2014-01-01,2014,2011-2015
Q2698887,"Leonel Pilipauskas",Q1022910,"Boston River",2014-01-01,2014,2011-2015
Q18226092,"Lesley te Winkel",Q2091765,"PEC Zwolle Vrouwen",2014-01-01,2014,2011-2015
Q22003774,"Lewie Coyle",Q1128631,"Leeds United F.C.",2014-01-01,2014,2011-2015
Q20641280,"Lewis Page",Q18747,"West Ham United F.C.",2014-01-01,2014,2011-2015
Q867176,"Leïla Maknoun",Q3076693,"Paris So Cœur",2014-01-01,2014,2011-2015
Q59600,"Li Ke",Q19571,"Brentford F.C.",2014-01-01,2014,2011-2015
Q2080923,"Liam Bridcutt",Q18739,"Sunderland A.F.C.",2014-01-01,2014,2011-2015
Q771494,"Liam Cooper",Q1128631,"Leeds United F.C.",2014-01-01,2014,2011-2015
Q17144215,"Liam Donnelly",Q18708,"Fulham F.C.",2014-01-01,2014,2011-2015
Q6539585,"Liam Feeney",Q19451,"Bolton Wanderers F.C.",2014-01-01,2014,2011-2015
Q2449289,"Liam Fontaine",Q192597,"Hibernian F.C.",2014-01-01,2014,2011-2015
Q6539660,"Liam Kearney",Q932284,"Cork City F.C.",2014-01-01,2014,2011-2015
Q6539737,"Liam Noble",Q19598,"Notts County F.C.",2014-01-01,2014,2011-2015
Q6539745,"Liam O'Brien",Q48938,"Dagenham & Redbridge F.C.",2014-01-01,2014,2011-2015
Q16603777,"Lina Hausicke",Q34586,"FF USV Jena",2014-01-01,2014,2011-2015
Q2290902,"Lino Marzorati",Q8408,"Modena F.C.",2014-01-01,2014,2011-2015
Q6555503,"Lionel Ainsworth",Q216523,"Motherwell F.C.",2014-01-01,2014,2011-2015
Q19594567,"Lisa Karl",Q820739,"SC Freiburg",2014-01-01,2014,2011-2015
Q1827806,"Lisa Umbach",Q1320790,"TuS Issel",2014-01-01,2014,2011-2015
Q3242511,"Lise Munk",Q104770,"1. FC Köln",2014-01-01,2014,2011-2015
Q3836924,"Lorenzo Crocetti",Q2756,"Siena FC",2014-01-01,2014,2011-2015
Q441426,"Lorenzo De Silvestri",Q1457,"U.C. Sampdoria",2014-01-01,2014,2011-2015
Q21621298,"Lorenzo Filippini",Q2609,"SS Lazio",2014-01-01,2014,2011-2015
Q3836985,"Lorenzo Laverone",Q8643,"Vicenza Calcio",2014-01-01,2014,2011-2015
Q16233349,"Lorenzo Lollo",Q610621,"Carpi FC 1909",2014-01-01,2014,2011-2015
Q1027549,"Lorenzo Tassi",Q631,"Inter Milan",2014-01-01,2014,2011-2015
Q20883092,"Lorenzo Venuti",Q2052,"ACF Fiorentina",2014-01-01,2014,2011-2015
Q6687340,"Louis Harris",Q4383877,"Stourbridge F.C.",2014-01-01,2014,2011-2015
Q3837651,"Louise Parfait",Q668573,"FC Chiasso",2014-01-01,2014,2011-2015
Q20090189,"Loveth Ayila",Q2155594,"Rivers Angels F.C.",2014-01-01,2014,2011-2015
Q19630216,"Loïs Diony",Q503317,"Dijon FCO",2014-01-01,2014,2011-2015
Q15885827,"Luc-Christopher Matutu",Q2408705,"US Sénart-Moissy",2014-01-01,2014,2011-2015
Q20630552,"Luca Barlocco",Q1422,"Juventus FC",2014-01-01,2014,2011-2015
Q15706825,"Luca Bertoni",Q1387710,"F.C. Südtirol",2014-01-01,2014,2011-2015
Q320513,"Luca Castellazzi",Q2768,"Torino FC",2014-01-01,2014,2011-2015
Q741624,"Luca Castiglia",Q8455,"F.C. Pro Vercelli 1892",2014-01-01,2014,2011-2015
Q6695870,"Luca Ceppitelli",Q1900,"Cagliari Calcio",2014-01-01,2014,2011-2015
Q6695907,"Luca Ghiringhelli",Q289521,"AC Pavia 1911",2014-01-01,2014,2011-2015
Q1890076,"Luca Giannone",Q289707,"A.C. Reggiana 1919",2014-01-01,2014,2011-2015
Q6695965,"Luca Scapuzzi",Q1120838,"Como 1907",2014-01-01,2014,2011-2015
Q3838296,"Luca Tedeschi",Q1136016,"Cosenza Calcio",2014-01-01,2014,2011-2015
Q19831784,"Luca Waldschmidt",Q38245,"Eintracht Frankfurt",2014-01-01,2014,2011-2015
Q21023187,"Luca-Milan Zander",Q51976,"SV Werder Bremen",2014-01-01,2014,2011-2015
Q39036059,"Lucas Ahijado",Q271574,"Real Oviedo",2014-01-01,2014,2011-2015
Q6696660,"Lucia Ondrušová",Q22962291,"FC Neunkirch",2014-01-01,2014,2011-2015
Q6696825,"Luciano González Groba",Q1100891,"Coruxo FC",2014-01-01,2014,2011-2015
Q6696845,"Luciano Lollo",Q391014,"River Plate Football Club",2014-01-01,2014,2011-2015
Q6696885,"Luciano Teixeira",Q543467,"G.D. Chaves",2014-01-01,2014,2011-2015
Q6696985,"Lucie Martínková",Q2819078,"AC Sparta Prague (women)",2014-01-01,2014,2011-2015
Q3266125,"Ludovic Gamboa",Q328658,"Le Havre AC",2014-01-01,2014,2011-2015
Q3266125,"Ludovic Gamboa",Q3223478,"Le Havre AC",2014-01-01,2014,2011-2015
Q701259,"Luigi Bruins",Q370712,"Excelsior Rotterdam",2014-01-01,2014,2011-2015
Q6700026,"Luigi Falcone",Q8633,"Varese Calcio",2014-01-01,2014,2011-2015
Q716961,"Luigi Vitale",Q8623,"Ternana Calcio",2014-01-01,2014,2011-2015
Q6700480,"Luis Domenech Becerra",Q600232,"CD Eldense",2014-01-01,2014,2011-2015
Q2538809,"Luiz Alberto da Silva Oliveira",Q73971,"Clube Náutico Capibaribe",2014-01-01,2014,2011-2015
Q560396,"Lukas Jutkiewicz",Q19458,"Burnley F.C.",2014-01-01,2014,2011-2015
Q1876913,"Lukas Kiefer",Q157463,"1. FC Saarbrücken",2014-01-01,2014,2011-2015
Q1876917,"Lukas Kohler",Q692691,"SV Elversberg",2014-01-01,2014,2011-2015
Q6701695,"Lukas Mössner",Q696474,"Floridsdorfer AC",2014-01-01,2014,2011-2015
Q12369112,"Lukas Raeder",Q208585,"Vitória F.C.",2014-01-01,2014,2011-2015
Q10502548,"Luke Ayling",Q19456,"Bristol City F.C.",2014-01-01,2014,2011-2015
Q21621878,"Luke Croll",Q19467,"Crystal Palace F.C.",2014-01-01,2014,2011-2015
Q478279,"Luke Freeman",Q19456,"Bristol City F.C.",2014-01-01,2014,2011-2015
Q6702138,"Luke McCarthy",Q18324,"Mossley A.F.C.",2014-01-01,2014,2011-2015
Q6702203,"Luke Norris",Q48943,"Gillingham F.C.",2014-01-01,2014,2011-2015
Q93563,"Luke Shaw",Q18656,"Manchester United F.C.",2014-01-01,2014,2011-2015
Q618021,"Luke Steele",Q4122219,"Panathinaikos F.C.",2014-01-01,2014,2011-2015
Q19753732,"Luçije Gjini",Q18386438,"KF Vllaznia Shkodër",2014-01-01,2014,2011-2015
Q1814368,"Lydia Borg",Q276848,"SC Heerenveen Vrouwen",2014-01-01,2014,2011-2015
Q21055187,"Lys Mousset",Q328658,"Le Havre AC",2014-01-01,2014,2011-2015
Q20641029,"Léo Dubois",Q192071,"FC Nantes",2014-01-01,2014,2011-2015
Q18122000,"MJ Williams",Q1130849,"Liverpool F.C.",2014-01-01,2014,2011-2015
Q56646340,"Maartje Looijen",Q290489,"ADO Den Haag Vrouwen",2014-01-01,2014,2011-2015
